
================================================================================
Logging started at: 2026-02-25 12:12:11.377956
Log file: C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\logs\HI-Small_Trans_RAT_medium\seed4_seed5_experiment\graphsage\seed4_seed5_experiment_20260225_121211.txt
================================================================================

[INFO] Logging to: C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\logs\HI-Small_Trans_RAT_medium\seed4_seed5_experiment\graphsage\seed4_seed5_experiment_20260225_121211.txt
================================================================================
EXPERIMENT CONFIG SUMMARY
================================================================================

[DATASET]
  Name:       HI-Small_Trans_RAT_medium
  Theory:     RAT
  Intensity:  medium

[MODEL]
  GraphSAGE
  Hidden dim: 128

[PATHS]
  Graphs:     C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\graphs\HI-Small_Trans_RAT_medium
  Splits:     C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\splits\HI-Small_Trans_RAT_medium
  Results:    C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\results\HI-Small_Trans_RAT_medium\seed4_seed5_experiment\graphsage
  Logs:       C:\Users\yasmi\OneDrive\Desktop\Uni - Master's\Fall 2025\MLR 570\Motif-Aware-Temporal-GNNs-for-Anti-Money-Laundering-Detection\logs\HI-Small_Trans_RAT_medium\seed4_seed5_experiment\graphsage
================================================================================

[DEVICE] cuda


======================================================================
GPU Mini-Batch Training (GraphSAGE Stable)
======================================================================
Train batch size: 8192
Eval batch size:  16384
Mixed Precision:  False (disabled)
Device:           cuda
======================================================================

Loading graph tensors...
Nodes: 515,080, Edges: 5,078,415
Node features: 6, Edge features: 58
Train: 3,047,049, Val: 1,015,683, Test: 1,015,683
pos_weight: 100.00

Starting training for 350 epochs...

Epoch 001 | loss=34.4689 | val_F1=0.0043 | val_AUPR=0.0012 | time=51.16s
Epoch 002 | loss=9.5255 | val_F1=0.0053 | val_AUPR=0.0013 | time=51.98s
Epoch 003 | loss=3.4517 | val_F1=0.0278 | val_AUPR=0.0027 | time=51.13s
Epoch 004 | loss=1.4196 | val_F1=0.0244 | val_AUPR=0.0026 | time=51.87s
Epoch 005 | loss=0.7215 | val_F1=0.0131 | val_AUPR=0.0028 | time=52.69s
Epoch 006 | loss=0.5213 | val_F1=0.0181 | val_AUPR=0.0029 | time=51.41s
Epoch 007 | loss=0.4445 | val_F1=0.0045 | val_AUPR=0.0025 | time=51.97s
Epoch 008 | loss=0.4267 | val_F1=0.0237 | val_AUPR=0.0031 | time=53.25s
Epoch 009 | loss=0.4131 | val_F1=0.0186 | val_AUPR=0.0026 | time=52.67s
Epoch 010 | loss=0.3984 | val_F1=0.0452 | val_AUPR=0.0068 | time=52.23s
Epoch 011 | loss=0.3852 | val_F1=0.0609 | val_AUPR=0.0099 | time=51.96s
Epoch 012 | loss=0.3790 | val_F1=0.0541 | val_AUPR=0.0096 | time=52.69s
Epoch 013 | loss=0.3607 | val_F1=0.0512 | val_AUPR=0.0086 | time=52.35s
Epoch 014 | loss=0.3656 | val_F1=0.0629 | val_AUPR=0.0131 | time=52.04s
Epoch 015 | loss=0.3515 | val_F1=0.0619 | val_AUPR=0.0135 | time=52.15s
Epoch 016 | loss=0.3492 | val_F1=0.0653 | val_AUPR=0.0137 | time=52.29s
Epoch 017 | loss=0.3416 | val_F1=0.0725 | val_AUPR=0.0161 | time=52.62s
Epoch 018 | loss=0.3349 | val_F1=0.0690 | val_AUPR=0.0143 | time=51.84s
Epoch 019 | loss=0.3276 | val_F1=0.0633 | val_AUPR=0.0145 | time=51.95s
Epoch 020 | loss=0.3354 | val_F1=0.0767 | val_AUPR=0.0195 | time=52.37s
Epoch 021 | loss=0.3261 | val_F1=0.0787 | val_AUPR=0.0211 | time=52.49s
Epoch 022 | loss=0.3164 | val_F1=0.0812 | val_AUPR=0.0210 | time=51.58s
Epoch 023 | loss=0.3250 | val_F1=0.0736 | val_AUPR=0.0171 | time=52.09s
Epoch 024 | loss=0.3144 | val_F1=0.0787 | val_AUPR=0.0189 | time=52.14s
